frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist
16:34:26.687857,"[0.5062109231948853, 0.35397931933403015, -0.00019268860341981053]","[0.507030725479126, 0.48105767369270325, -0.38063865900039673]","[0.5074735283851624, 0.6812113523483276, -0.1990833580493927]","[0.5187975764274597, 0.10148314386606216, -0.13343480229377747]","[0.5514743328094482, 0.22822800278663635, -0.1022353395819664]","[0.5517796874046326, 0.3524444103240967, -0.18630462884902954]","[0.44704344868659973, 0.3717818260192871, 0.00019427118240855634]","[0.4548555314540863, 0.5732340216636658, -0.07256095856428146]","[0.4751003682613373, 0.7496727705001831, 0.11617352813482285]","[0.4150899648666382, 0.10528537631034851, -0.12036624550819397]","[0.3789522051811218, 0.22790776193141937, -0.10244908928871155]","[0.39318332076072693, 0.3472742438316345, -0.17318402230739594]"
16:34:26.746981,"[0.5087578296661377, 0.35433173179626465, -0.0009344561258330941]","[0.5080378651618958, 0.5095861554145813, -0.32205453515052795]","[0.5224562883377075, 0.7422740459442139, -0.2554284632205963]","[0.5238361954689026, 0.097564697265625, -0.12848041951656342]","[0.5596126317977905, 0.21365217864513397, -0.06620948016643524]","[0.5520986318588257, 0.3334294259548187, -0.16270115971565247]","[0.44372573494911194, 0.3718450367450714, 0.0009541977779008448]","[0.4524998068809509, 0.5750536322593689, -0.003835969604551792]","[0.47211840748786926, 0.7503144145011902, 0.17037208378314972]","[0.4157105088233948, 0.10037428885698318, -0.11026357114315033]","[0.3698153793811798, 0.21815161406993866, -0.0707864910364151]","[0.3935278058052063, 0.3349792957305908, -0.1498332917690277]"
16:34:26.806663,"[0.5105904936790466, 0.3590409457683563, -0.010664301924407482]","[0.5079342722892761, 0.5609605312347412, -0.26310810446739197]","[0.5325559377670288, 0.8113979697227478, -0.18470452725887299]","[0.5262126922607422, 0.08985372632741928, -0.15047165751457214]","[0.5710630416870117, 0.19634167850017548, -0.0982300192117691]","[0.5505834817886353, 0.3179599940776825, -0.186367005109787]","[0.4456067681312561, 0.37643811106681824, 0.010622944682836533]","[0.4498102366924286, 0.583183228969574, 0.10044994205236435]","[0.4703989624977112, 0.7459959387779236, 0.4007655680179596]","[0.417929083108902, 0.09655078500509262, -0.12259263545274734]","[0.364982008934021, 0.20814532041549683, -0.07645930349826813]","[0.39602625370025635, 0.32721465826034546, -0.14006975293159485]"
16:34:26.866856,"[0.5134526491165161, 0.37999868392944336, -0.02071770653128624]","[0.51053386926651, 0.6082640886306763, -0.2676481604576111]","[0.5356712937355042, 0.8686039447784424, -0.1921570748090744]","[0.5302494168281555, 0.08955557644367218, -0.1880914270877838]","[0.5813115835189819, 0.19460973143577576, -0.15889039635658264]","[0.5452507734298706, 0.3090393841266632, -0.2552942633628845]","[0.44815582036972046, 0.39061686396598816, 0.020769266411662102]","[0.4479704797267914, 0.598244845867157, 0.14355334639549255]","[0.47027909755706787, 0.7441353797912598, 0.5432463884353638]","[0.42163747549057007, 0.09741969406604767, -0.13715744018554688]","[0.3650587201118469, 0.20602969825267792, -0.08821931481361389]","[0.4025145471096039, 0.31605127453804016, -0.15932299196720123]"
16:34:26.925939,"[0.5155643224716187, 0.4195924699306488, -0.02046164870262146]","[0.5116292834281921, 0.6516844034194946, -0.17003536224365234]","[0.5344122052192688, 0.9073320031166077, -0.063313789665699]","[0.5381743907928467, 0.0978107675909996, -0.1606329381465912]","[0.5891025066375732, 0.20110087096691132, -0.12480096518993378]","[0.5469344258308411, 0.31512871384620667, -0.1888735294342041]","[0.4511074423789978, 0.4286539852619171, 0.020513329654932022]","[0.4473642110824585, 0.6143578886985779, 0.11634138226509094]","[0.46923524141311646, 0.7432159781455994, 0.4995499551296234]","[0.42575129866600037, 0.10875741392374039, -0.11608879268169403]","[0.3743312656879425, 0.21049228310585022, -0.05470474436879158]","[0.40890437364578247, 0.31771987676620483, -0.14120884239673615]"
16:34:26.983913,"[0.5252124071121216, 0.45828676223754883, -0.020129617303609848]","[0.5227974057197571, 0.6654045581817627, -0.31674718856811523]","[0.5343078374862671, 0.9217694997787476, -0.2215852290391922]","[0.5484733581542969, 0.12955224514007568, -0.1276150643825531]","[0.6000418066978455, 0.23728570342063904, -0.0651632770895958]","[0.554500937461853, 0.3489539325237274, -0.11697078496217728]","[0.4522366523742676, 0.46263548731803894, 0.02020985260605812]","[0.444461464881897, 0.6403185725212097, 0.15314708650112152]","[0.46185895800590515, 0.7401309013366699, 0.6219069957733154]","[0.42744678258895874, 0.13754208385944366, -0.0978458970785141]","[0.37514352798461914, 0.2499064952135086, -0.04010391980409622]","[0.4102593660354614, 0.3435975909233093, -0.10265631228685379]"
16:34:27.043267,"[0.5310766100883484, 0.49892374873161316, -0.016879810020327568]","[0.5278237462043762, 0.6936113238334656, -0.34033191204071045]","[0.5340191125869751, 0.9296801686286926, -0.27925819158554077]","[0.5558133721351624, 0.17093726992607117, -0.09666294604539871]","[0.6099871397018433, 0.2813893258571625, -0.0379602313041687]","[0.565455973148346, 0.3984220325946808, -0.09988924860954285]","[0.4523901343345642, 0.5066782832145691, 0.016965027898550034]","[0.44716376066207886, 0.6798455119132996, 0.1516830325126648]","[0.4591811001300812, 0.739720344543457, 0.6068251132965088]","[0.4280655086040497, 0.17555992305278778, -0.08194079995155334]","[0.37408149242401123, 0.294483482837677, -0.013754944317042828]","[0.4115229845046997, 0.39877772331237793, -0.049772441387176514]"
16:34:27.103278,"[0.5372565984725952, 0.544285237789154, -0.01851147599518299]","[0.528355062007904, 0.7030830979347229, -0.4550495445728302]","[0.534445583820343, 0.9361919164657593, -0.3945752680301666]","[0.5653196573257446, 0.20889882743358612, -0.07899666577577591]","[0.6178514361381531, 0.3203476369380951, 0.006463320925831795]","[0.5777586698532104, 0.4425412118434906, -0.03190477192401886]","[0.45502907037734985, 0.5538174510002136, 0.018677420914173126]","[0.44924136996269226, 0.7246670722961426, 0.19161058962345123]","[0.45552223920822144, 0.7407616972923279, 0.7108447551727295]","[0.42835742235183716, 0.21491201221942902, -0.06707333773374557]","[0.37375983595848083, 0.336343914270401, 0.044252946972846985]","[0.4170916974544525, 0.44276997447013855, 0.05144090577960014]"
16:34:27.162230,"[0.5432236194610596, 0.5791706442832947, -0.018360711634159088]","[0.5315970182418823, 0.7191460132598877, -0.5068382620811462]","[0.5343128442764282, 0.9403045773506165, -0.42821401357650757]","[0.5722852349281311, 0.2448328137397766, -0.08891526609659195]","[0.6267563700675964, 0.3637371063232422, -0.01834908500313759]","[0.5814843773841858, 0.48134860396385193, -0.07266300171613693]","[0.4596959948539734, 0.5877567529678345, 0.018472129479050636]","[0.4495326280593872, 0.7814047932624817, 0.161827951669693]","[0.4536516070365906, 0.7487736940383911, 0.7307135462760925]","[0.42908984422683716, 0.249174103140831, -0.07099263370037079]","[0.3766765594482422, 0.3681878447532654, 0.0400356724858284]","[0.4236311912536621, 0.4822157621383667, 0.03712168708443642]"
16:34:27.220843,"[0.5461127161979675, 0.6065013408660889, -0.016620900481939316]","[0.5348990559577942, 0.7358394861221313, -0.4892774820327759]","[0.5331868529319763, 0.947837769985199, -0.3888973593711853]","[0.5744021534919739, 0.2811821699142456, -0.09036913514137268]","[0.6331459283828735, 0.3932705521583557, -0.02709612250328064]","[0.5815228819847107, 0.5116230845451355, -0.06722938269376755]","[0.4615779519081116, 0.6146301031112671, 0.01694074645638466]","[0.450544536113739, 0.8099235892295837, 0.1406472772359848]","[0.45417213439941406, 0.7476098537445068, 0.7191832065582275]","[0.4296007752418518, 0.2817404270172119, -0.07566796243190765]","[0.3778179883956909, 0.39633479714393616, 0.046419430524110794]","[0.4299294054508209, 0.514215886592865, 0.05220441892743111]"
16:34:27.280572,"[0.547237753868103, 0.6263205409049988, -0.01179884746670723]","[0.5365380644798279, 0.7447465062141418, -0.4707142412662506]","[0.5325174927711487, 0.935087263584137, -0.3347952961921692]","[0.5744383335113525, 0.3059527277946472, -0.10634420812129974]","[0.6340734958648682, 0.40528663992881775, -0.028927171602845192]","[0.5820105671882629, 0.5268430113792419, -0.04039736092090607]","[0.4636795222759247, 0.6350804567337036, 0.012073485180735588]","[0.4528558552265167, 0.8285953998565674, 0.13854044675827026]","[0.4550475776195526, 0.7520744800567627, 0.658502459526062]","[0.42970338463783264, 0.30558809638023376, -0.09048847109079361]","[0.37745416164398193, 0.4176560640335083, 0.027369685471057892]","[0.4351464509963989, 0.5352993011474609, 0.014047088101506233]"
16:34:27.340697,"[0.5478500723838806, 0.650994598865509, -0.006333037279546261]","[0.5354375839233398, 0.7552245259284973, -0.4210449755191803]","[0.5317952632904053, 0.9381476640701294, -0.25845950841903687]","[0.5730515122413635, 0.3258479833602905, -0.11352428793907166]","[0.6323689818382263, 0.4232681691646576, -0.016351018100976944]","[0.5836165547370911, 0.5456921458244324, -0.020989878103137016]","[0.46521010994911194, 0.6625306010246277, 0.006559052038937807]","[0.45577123761177063, 0.8469910025596619, 0.11536917090415955]","[0.45625272393226624, 0.7667722105979919, 0.6355183720588684]","[0.4300236403942108, 0.3261582553386688, -0.11442920565605164]","[0.3770001232624054, 0.4382436275482178, -0.007676146924495697]","[0.4374336004257202, 0.5600274205207825, -0.01795346848666668]"
